nom;adresse;code_postal;latitude;longitude;region_source;count_agence
SG TARNEAUD;8 AV G CLEMENCEAU, 16000 ANGOULEME;16000;45,645937;0,146532;Société Générale;1
SG TARNEAUD;107 RUE DE SAINTES, 16000 ANGOULEME;16000;45,6586855;0,1442702;Société Générale;1
SG SUD OUEST;22-24 BD CHANZY, 16300 BARBEZIEUX-SAINT-HILAIRE;16300;45,4720961;-0,1518733;Société Générale;1
SG SUD OUEST;33 RUE D'ANGOULEME, 16100 COGNAC;16100;45,6943444;-0,3267428;Société Générale;1
SG SUD OUEST;20 PL DU CHATEAU, 16200 JARNAC;16200;45,6786089;-0,1736154;Société Générale;1
SG TARNEAUD;41 RUE DE QUIERS, 16400 LA COURONNE;16400;45,6080602;0,096917;Société Générale;1
SG TARNEAUD;34 GRANDE RUE, 16110 ROCHEFOUCAULD EN ANGOUMOIS;16110;45,7409594;0,3862994;Société Générale;1
SG TARNEAUD;4 AV JEAN JAURES, 16600 RUELLE SUR TOUVRE;16600;45,6778113;0,2231727;Société Générale;1
SG TARNEAUD;14 RUE DR EMILE ROUX, 16700 RUFFEC;16700;46,0317779;0,2041805;Société Générale;1
SG SUD OUEST;26 B AV CDT LISIACK, 17440 AYTRE;17440;46,1311315;-1,1147519;Société Générale;1
SG SUD OUEST;109-111 BD DE LA REPUBLIQUE, 17340 CHATELAILLON PLAGE;17340;46,0768552;-1,0919335;Société Générale;1
SG SUD OUEST;12 RUE DU PALAIS, 17000 LA ROCHELLE;17000;46,1595202;-1,1537208;Société Générale;1
SG SUD OUEST;48 AV JEAN MONNET, 17000 LA ROCHELLE;17000;46,1457781;-1,1525509;Société Générale;1
SG SUD OUEST;125 BD ANDRE SAUTEL, 17000 LA ROCHELLE;17000;46,1665781;-1,1368554;Société Générale;1
SG SUD OUEST;AV DU FIEF ROSE, 17140 LAGORD;17140;46,1774721;-1,1674052;Société Générale;1
SG SUD OUEST;PL GAL DE GAULLE, 17480 LE CHATEAU D OLERON;17480;45,8786511;-1,2183758;Société Générale;1
SG SUD OUEST;7 RUE PASTEUR, 17800 PONS;17800;45,5798626;-0,5466844;Société Générale;1
SG SUD OUEST;28 B RUE DE PUYRAVAULT, 17300 ROCHEFORT;17300;46,1456839;-0,8029765;Société Générale;1
SG SUD OUEST;3 FRONT DE MER, 17200 ROYAN;17200;45,6241303;-1,0277621;Société Générale;1
SG SUD OUEST;1 PL CHARLES DE GAULLE, 17200 ROYAN;17200;45,6240008;-1,0316415;Société Générale;1
SG SUD OUEST;5 PL ANDRE LEMOYNE, 17400 ST JEAN D ANGELY;17400;45,9456066;-0,523238;Société Générale;1
SG SUD OUEST;RTE DE LA FLOTTE, 17410 ST MARTIN DE RE;17410;46,1975903;-1,3677464;Société Générale;1
SG SUD OUEST;44 CRS NATIONAL MICHEL BARON, 17100 SAINTES;17100;45,7472478;-0,6342144;Société Générale;1
SG SUD OUEST;28 B PL GEN DE GAULLE, 17600 SAUJON;17600;45,6612227;-0,920639;Société Générale;1
SG SUD OUEST;16 PL DE L'EUROPE, 17700 SURGERES;17700;46,1067285;-0,751789;Société Générale;1
SG TARNEAUD;124 AV MARCEL HAEGELEN, 18000 BOURGES;18000;47,0664075;2,3712572;Société Générale;1
SG TARNEAUD;24A RUE DU COMMERCE, 18000 BOURGES;18000;47,0856254;2,3940507;Société Générale;1
SG TARNEAUD;163 RUE JEANNE D'ARC, 18500 MEHUN SUR YEVRE;18500;47,1448299;2,2177773;Société Générale;1
SG TARNEAUD;7 RUE BENJAMIN CONSTANT, 18200 ST AMAND MONTROND;18200;46,7212664;2,504539;Société Générale;1
SG TARNEAUD;4 PL HOTEL DE VILLE, 18230 ST DOULCHARD;18230;47,1000188;2,3727491;Société Générale;1
SG TARNEAUD;21 AV G. DORDAIN, 18400 ST FLORENT SUR CHER;18400;46,9921896;2,2552381;Société Générale;1
SG TARNEAUD;14 RUE REPUBLIQUE, 18100 VIERZON;18100;47,2021091;2,1710302;Société Générale;1
SG TARNEAUD;5 ALL DES MARRONNIERS, 19230 ARNAC POMPADOUR;19230;45,396528;1,380805;Société Générale;1
SG TARNEAUD;1 AV JEAN JAURES, 19100 BRIVE LA GAILLARDE;19100;45,169857;1,5621101;Société Générale;1
SG TARNEAUD;AV CYPRIEN FAURIE, 19100 BRIVE LA GAILLARDE;19100;45,1469405;1,4829142;Société Générale;1
SG TARNEAUD;15 AV PIERRE ET MARIE CURIE, 19360 MALEMORT;19360;45,168735;1,5592205;Société Générale;1
SG TARNEAUD;1 PL DU 11 NOVEMBRE, 19130 OBJAT;19130;45,2628632;1,409488;Société Générale;1
SG TARNEAUD;34 RUE JEAN JAURES, 19000 TULLE;19000;45,26418;1,766943;Société Générale;1
SG TARNEAUD;3 AV MARMONTEL, 19200 USSEL;19200;45,5462264;2,3103302;Société Générale;1
SG TARNEAUD;24 AV DU GENERAL DE GAULLE, 19140 UZERCHE;19140;45,4268768;1,5657179;Société Générale;1
SG GRAND EST;3 RUE COLONEL REDOUTEY, 21130 AUXONNE;21130;47,1923472;5,3898686;Société Générale;1
SG GRAND EST;3 5 PL MONGE, 21200 BEAUNE;21200;47,0243934;4,8382481;Société Générale;1
SG GRAND EST;8 RUE BUFFON, 21800 CHEVIGNY ST SAUVEUR;21800;47,3020429;5,1208491;Société Générale;1
SG GRAND EST;127 AV DE LANGRES, 21000 DIJON;21000;47,3501506;5,0452714;Société Générale;1
SG GRAND EST;152 AV JEAN-JAURES, 21000 DIJON;21000;47,303049;5,0219565;Société Générale;1
SG GRAND EST;9 BD CLEMENCEAU, 21000 DIJON;21000;47,3275257;5,0476468;Société Générale;1
SG GRAND EST;50 BD JEANNE D'ARC, 21000 DIJON;21000;47,317338;5,0652885;Société Générale;1
SG GRAND EST;1 RUE DE LA LIBERTE, 21000 DIJON;21000;47,3232165;5,035153;Société Générale;1
SG GRAND EST;22 AV VICTOR HUGO, 21000 DIJON;21000;47,3273018;5,0285177;Société Générale;1
SG GRAND EST;9 GRANDE RUE, 21700 NUITS ST GEORGES;21700;47,1356819;4,9479378;Société Générale;1
SG GRAND OUEST;13 RUE LA FERRONNERIE, 22100 DINAN;22100;48,4404169;-2,0749574;Société Générale;1
SG GRAND OUEST;8 RUE CLEMENCEAU, 22430 ERQUY;22430;48,6290482;-2,4661136;Société Générale;1
SG GRAND OUEST;32 PL DU CENTRE, 22200 GUINGAMP;22200;48,5625573;-3,1518235;Société Générale;1
SG GRAND OUEST;30 RUE CHARLES CARTEL, 22400 LAMBALLE ARMOR;22400;48,4683983;-2,5157765;Société Générale;1
SG GRAND OUEST;CTRE CIAL CARREFOUR, 22360 LANGUEUX;22360;48,5023434;-2,7135788;Société Générale;1
SG GRAND OUEST;4 QU D'AIGUILLON, 22300 LANNION;22300;48,7323941;-3,462054;Société Générale;1
SG GRAND OUEST;16 AV DES COMBATTANTS, 22600 LOUDEAC;22600;48,1773886;-2,7539304;Société Générale;1
SG GRAND OUEST;6 PL LA REPUBLIQUE, 22500 PAIMPOL;22500;48,7789874;-3,0449326;Société Générale;1
SG GRAND OUEST;4 RUE DE LA POSTE, 22700 PERROS GUIREC;22700;48,815545;-3,443949;Société Générale;1
SG GRAND OUEST;56 RUE SAINT-GUILLAUME, 22000 ST BRIEUC;22000;48,5122633;-2,7592471;Société Générale;1
SG GRAND OUEST;16 QU DE LA REPUBLIQUE, 22410 ST QUAY PORTRIEUX;22410;48,6482618;-2,8260619;Société Générale;1
SG TARNEAUD;31 PL BONNYAUD, 23000 GUERET;23000;46,168933;1,870603;Société Générale;1
SG TARNEAUD;20/22 PLACE DR E.PARRAIN, 23300 LA SOUTERRAINE;23300;46,2468201;1,5194978;Société Générale;1
SG TARNEAUD;51 BD JOFFRE, 79300 BRESSUIRE;79300;46,8381582;-0,492694;Société Générale;1
SG TARNEAUD;11 AV DE LA REPUBLIQUE, 79000 NIORT;79000;46,3231389;-0,4598448;Société Générale;1
SG TARNEAUD;37 RUE JEAN COUZINET, 79000 NIORT;79000;46,3347106;-0,4141462;Société Générale;1
SG TARNEAUD;43 AV DU GAL DE GAULLE, 79200 PARTHENAY;79200;46,6803956;-0,1914937;Société Générale;1
SG TARNEAUD;1 RUE GOGUET, 79400 ST MAIXENT L ECOLE;79400;46,4130471;-0,2040576;Société Générale;1
SG TARNEAUD;1 AV VICTOR LECLERC, 79100 THOUARS;79100;46,9796548;-0,215474;Société Générale;1
SG TARNEAUD;64 RUE NEUVE D ARGENSON, 24100 BERGERAC;24100;44,8527983;0,4870045;Société Générale;1
SG TARNEAUD;8 RTE DE BEAULIEU, 24430 MARSAC SUR L ISLE;24430;45,184331;0,661529;Société Générale;1
SG TARNEAUD;9 AV DU GENERAL LECLERC, 24300 NONTRON;24300;45,5249509;0,6597449;Société Générale;1
SG TARNEAUD;17 RUE DU PDT WILSON, 24000 PERIGUEUX;24000;45,1937962;0,7146051;Société Générale;1
SG TARNEAUD;11 RUE DES ALLIES, 24360 PIEGUT PLUVIERS;24360;45,6247309;0,6868878;Société Générale;1
SG TARNEAUD;15 PL NATIONALE, 24600 RIBERAC;24600;45,2470745;0,3400348;Société Générale;1
SG TARNEAUD;39 RUE REPUBLIQUE, 24200 SARLAT LA CANEDA;24200;44,888776;1,216141;Société Générale;1
SG TARNEAUD;10 RUE DU GOU GENERAL COURNARIE, 24120 TERRASSON LAVILLEDIEU;24120;45,1329868;1,2920588;Société Générale;1
SG TARNEAUD;36 RUE LAMY, 24800 THIVIERS;24800;45,4159972;0,9215024;Société Générale;1
SG TARNEAUD;235 AV MICHEL GRANDOU, 24750 TRELISSAC;24750;45,18868;0,761119;Société Générale;1
SG GRAND EST;CHE DU PRABEY, 25000 BESANCON;25000;47,2604351;6,018619;Société Générale;1
SG GRAND EST;8 RUE DES CHAPRAIS, 25000 BESANCON;25000;47,2458699;6,0283299;Société Générale;1
SG GRAND EST;68 GRANDE RUE, 25000 BESANCON;25000;47,2370365;6,0250202;Société Générale;1
SG GRAND EST;17 F RUE ALAIN SAVARY, 25000 BESANCON;25000;47,2515937;5,9986914;Société Générale;1
SG GRAND EST;3 RUE JEAN BAPTISTE PERTOIS, 25200 MONTBELIARD;25200;47,5020892;6,8155354;Société Générale;1
SG GRAND EST;6 GRANDE RUE, 25500 MORTEAU;25500;47,0559642;6,6060636;Société Générale;1
SG GRAND EST;6 RUE EUGENE THEVENIN, 25300 PONTARLIER;25300;46,9004022;6,3371113;Société Générale;1
SG AUVERGNE RHÔNE ALPES;8 ALL DE PROVENCE, 26300 BOURG DE PEAGE;26300;45,035498;5,053041;Société Générale;1
SG AUVERGNE RHÔNE ALPES;4 AVENUE JEAN MOULIN, 26500 BOURG LES VALENCE;26500;44,9482412;4,8979838;Société Générale;1
SG AUVERGNE RHÔNE ALPES;11 RUE DE L HOPITAL, 26120 CHABEUIL;26120;44,8999963;5,018559;Société Générale;1
SG AUVERGNE RHÔNE ALPES;7 CRS DE JOUBERNON, 26400 CREST;26400;44,728553;5,0257125;Société Générale;1
SG AUVERGNE RHÔNE ALPES;7-9 RUE DES REYMONDS, 26220 DIEULEFIT;26220;44,5175259;5,0804422;Société Générale;1
SG AUVERGNE RHÔNE ALPES;19 AV LEON AUBIN, 26250 LIVRON SUR DROME;26250;44,7729401;4,843996;Société Générale;1
SG AUVERGNE RHÔNE ALPES;23 RUE RAYMOND DAUJAT, 26200 MONTELIMAR;26200;44,5580217;4,7485778;Société Générale;1
SG AUVERGNE RHÔNE ALPES;1 RUE DU MARECHAL LECLERC, 26200 MONTELIMAR;26200;44,5418347;4,7479845;Société Générale;1
SG AUVERGNE RHÔNE ALPES;10 PL DE LA LIBERATION, 26110 NYONS;26110;44,3473572;4,7657537;Société Générale;1
SG AUVERGNE RHÔNE ALPES;9 PL XAVIER TAILLADE, 26700 PIERRELATTE;26700;44,3768732;4,6959123;Société Générale;1
SG AUVERGNE RHÔNE ALPES;1 PL JACQUEMART, 26100 ROMANS SUR ISERE;26100;45,0440958;5,0474696;Société Générale;1
SG AUVERGNE RHÔNE ALPES;13 PL DU CHAMPS DE MARS, 26190 ST JEAN EN ROYANS;26190;45,0192446;5,2923835;Société Générale;1
SG AUVERGNE RHÔNE ALPES;6 PL DE LA LIBERATION, 26130 ST PAUL TROIS CHATEAUX;26130;44,3472948;4,7655011;Société Générale;1
SG AUVERGNE RHÔNE ALPES;38 BD GAL DE GAULLE, 26000 VALENCE;26000;44,9234681;4,9072381;Société Générale;1
SG AUVERGNE RHÔNE ALPES;195 AV VICTOR HUGO, 26000 VALENCE;26000;44,9216965;4,8864495;Société Générale;1
SG SOCIETE GENERALE;23 RUE NATIONALE, 91670 ANGERVILLE;91670;48,3121704;1,9991868;Société Générale;1
SG SOCIETE GENERALE;5 PL DU MARCHE, 91290 ARPAJON;91290;48,5884997;2,2493971;Société Générale;1
SG SOCIETE GENERALE;12 AV JACQUES CHIRAC, 91200 ATHIS MONS;91200;48,7059612;2,3702045;Société Générale;1
SG SOCIETE GENERALE;1 B R DE CHEVANNES, 91610 BALLANCOURT SUR ESSONNE;91610;48,5246964;2,3871059;Société Générale;1
SG SOCIETE GENERALE;PL FRANCIS COMBE, 91070 BONDOUFLE;91070;48,6132329;2,3765611;Société Générale;1
SG SOCIETE GENERALE;14 BD DE LA REPUBLIQUE, 91220 BRETIGNY SUR ORGE;91220;48,6078739;2,3063416;Société Générale;1
SG SOCIETE GENERALE;4 RTE DE DOURDAN, 91650 BREUILLET;91650;48,5659595;2,1698728;Société Générale;1
SG SOCIETE GENERALE;2 PL SAINT-MEDARD, 91800 BRUNOY;91800;48,6980181;2,5027264;Société Générale;1
SG SOCIETE GENERALE;23 AV PIERRE BROSSOLETTE, 91380 CHILLY MAZARIN;91380;48,6992036;2,303929;Société Générale;1
SG SOCIETE GENERALE;3 RUE FERAY, 91100 CORBEIL ESSONNES;91100;48,6118534;2,4810129;Société Générale;1
SG SOCIETE GENERALE;31 RUE DE CHARTRES, 91410 DOURDAN;91410;48,5313501;2,0099744;Société Générale;1
SG SOCIETE GENERALE;107 AV HENRI BARBUSSE, 91210 DRAVEIL;91210;48,6777254;2,4238978;Société Générale;1
SG SOCIETE GENERALE;2 RUE DU CHATEAU, 91150 ETAMPES;91150;48,436295;2,1608;Société Générale;1
SG SOCIETE GENERALE;36 GRANDE RUE, 91580 ETRECHY;91580;48,493109;2,1914787;Société Générale;1
SG SOCIETE GENERALE;25 CRS BLAISE PASCAL, 91000 EVRY COURCOURONNES;91000;48,6261129;2,4302879;Société Générale;1
SG SOCIETE GENERALE;1 RUE MONTESPAN, 91000 EVRY COURCOURONNES;91000;48,6354749;2,4387737;Société Générale;1
SG SOCIETE GENERALE;1 PL DU MARCHE NEUF, 91190 GIF SUR YVETTE;91190;48,6881593;2,1157435;Société Générale;1
SG SOCIETE GENERALE;4 MAIL PIERRE POTIER, 91190 GIF SUR YVETTE;91190;48,7110932;2,1626037;Société Générale;1
SG SOCIETE GENERALE;1 PL DE L'EGLISE, 91190 GIF SUR YVETTE;91190;48,7022091;2,1352322;Société Générale;1
SG SOCIETE GENERALE;6 PL DE STALINGRAD, 91430 IGNY;91430;48,7328329;2,2209794;Société Générale;1
SG SOCIETE GENERALE;25 GRANDE RUE, 91260 JUVISY SUR ORGE;91260;48,689603;2,3756611;Société Générale;1
SG SOCIETE GENERALE;6 PL DE LA LIBERATION, 91590 LA FERTE ALAIS;91590;48,4824089;2,3476234;Société Générale;1
SG SOCIETE GENERALE;8 RUE DU MAL FOCH, 91510 LARDY;91510;48,5107746;2,2504618;Société Générale;1
SG SOCIETE GENERALE;AV DE BERRY, 91940 LES ULIS;91940;48,675376;2,1662042;Société Générale;1
SG SOCIETE GENERALE;3 RUE MAURICE BENE, 91470 LIMOURS;91470;48,6442322;2,0784814;Société Générale;1
SG SOCIETE GENERALE;2 PL DE BRETTEN, 91160 LONGJUMEAU;91160;48,6972359;2,2927722;Société Générale;1
SG SOCIETE GENERALE;10 ALL JOSEPHINE BAKER, 91300 MASSY;91300;48,7330294;2,2888255;Société Générale;1
SG SOCIETE GENERALE;32 AVENUE RAYMOND ARON, 91300 MASSY;91300;48,7242402;2,2549718;Société Générale;1
SG SOCIETE GENERALE;1 RUE LA CROIX BOISSEE, 91540 MENNECY;91540;48,561406;2,4212741;Société Générale;1
SG SOCIETE GENERALE;45 PL DU MARCHE, 91490 MILLY LA FORET;91490;48,4019019;2,470567;Société Générale;1
SG SOCIETE GENERALE;95 AV DE LA REPUBLIQUE, 91230 MONTGERON;91230;48,7047065;2,4606971;Société Générale;1
SG SOCIETE GENERALE;3 PL DU MARCHE, 91310 MONTLHERY;91310;48,6385941;2,2707925;Société Générale;1
SG SOCIETE GENERALE;57 RTE DE CORBEIL, 91390 MORSANG SUR ORGE;91390;48,6575753;2,3394661;Société Générale;1
SG SOCIETE GENERALE;4 T RUE DE PARIS, 91400 ORSAY;91400;48,6962535;2,1916598;Société Générale;1
SG SOCIETE GENERALE;138 RUE DE PARIS, 91120 PALAISEAU;91120;48,715127;2,2460086;Société Générale;1
SG SOCIETE GENERALE;6 RUE DE GRIGNY, 91130 RIS ORANGIS;91130;48,6451959;2,4131769;Société Générale;1
SG SOCIETE GENERALE;125 BD ARISTIDE BRIAND, 91600 SAVIGNY SUR ORGE;91600;48,6865596;2,3517742;Société Générale;1
SG SOCIETE GENERALE;8 RUE DES FCS BOURGEOIS, 91450 SOISY SUR SEINE;91450;48,6528451;2,4692383;Société Générale;1
SG SOCIETE GENERALE;75 AV GABRIEL PERI, 91700 STE GENEVIEVE DES BOIS;91700;48,6493026;2,3199678;Société Générale;1
SG SOCIETE GENERALE;RUE DU CLOS GUINAUT, 91280 ST PIERRE DU PERRAY;91280;48,6150135;2,5049598;Société Générale;1
SG SOCIETE GENERALE;7 RUE DE PARON, 91370 VERRIERES LE BUISSON;91370;48,7471206;2,2660307;Société Générale;1
SG SOCIETE GENERALE;55 B AV H. CHARRON, 91270 VIGNEUX SUR SEINE;91270;48,7022884;2,4206215;Société Générale;1
SG SOCIETE GENERALE;RTE DE VILLOISON, 91100 VILLABE;91100;48,5841295;2,4438751;Société Générale;1
SG SOCIETE GENERALE;13 RUE ALEXANDRE DUMAS, 91170 VIRY CHATILLON;91170;48,6707247;2,3760385;Société Générale;1
SG SOCIETE GENERALE;C.C. JARDINS DE CONCY, 91330 YERRES;91330;48,7128246;2,4955774;Société Générale;1
SG GRAND OUEST;3 RUE DE L'ABBATIALE, 27300 BERNAY;27300;49,089675;0,5985185;Société Générale;1
SG GRAND OUEST;239 GRANDE RUE, 27310 BOURG ACHARD;27310;49,354677;0,815659;Société Générale;1
SG GRAND OUEST;PL FREMONT DES ESSARTS, 27800 BRIONNE;27800;49,1943723;0,7199961;Société Générale;1
SG GRAND OUEST;24 RUE CHARTRAINE, 27000 EVREUX;27000;49,024951;1,1484306;Société Générale;1
SG GRAND OUEST;1 AV DU GAL LECLERC, 27600 GAILLON;27600;49,1537201;1,3093275;Société Générale;1
SG CREDIT DU NORD;10-12 RUE DU GAL DE GAULLE, 27140 GISORS;27140;49,321138;1,7281728;Société Générale;1
SG GRAND OUEST;70 AV ARISTIDE BRIAND, 27930 GRAVIGNY;27930;49,047244;1,1628441;Société Générale;1
SG GRAND OUEST;94 RUE HENRI IV, 27540 IVRY LA BATAILLE;27540;48,8832515;1,4656051;Société Générale;1
SG GRAND OUEST;19 RUE DUPONT DE L'EURE, 27110 LE NEUBOURG;27110;49,149234;0,9039295;Société Générale;1
SG GRAND OUEST;11 PL DU GAL DE GAULLE, 27100 LE VAUDREUIL;27100;49,2574573;1,2049278;Société Générale;1
SG GRAND OUEST;29 PL NICOLAS POUSSIN, 27700 LES ANDELYS;27700;49,2465946;1,4182285;Société Générale;1
SG GRAND OUEST;37 RUE DU MARECHAL FOCH, 27400 LOUVIERS;27400;49,2123747;1,1699134;Société Générale;1
SG GRAND OUEST;10 RUE DE L'HOTEL DIEU, 27320 NONANCOURT;27320;48,7700207;1,1975325;Société Générale;1
SG GRAND OUEST;95 RUE ISAMBARD, 27120 PACY SUR EURE;27120;49,0145346;1,3817651;Société Générale;1
SG GRAND OUEST;12 RUE ALFRED CANEL, 27500 PONT AUDEMER;27500;49,3535435;0,5146941;Société Générale;1
SG GRAND OUEST;4 RUE BLIN, 27340 PONT DE L ARCHE;27340;49,3046123;1,1549277;Société Générale;1
SG GRAND OUEST;74 RUE CHANOINE BOULOGNE, 27220 ST ANDRE DE L EURE;27220;48,903447;1,2858057;Société Générale;1
SG GRAND OUEST;2 TER RUE DE L'EQUERRE, 27180 ST SEBASTIEN DE MORSENT;27180;49,0073723;1,0862236;Société Générale;1
SG GRAND OUEST;51 PL DE LA MADELEINE, 27130 VERNEUIL D AVRE ET D ITON;27130;48,7392481;0,9291053;Société Générale;1
SG GRAND OUEST;PL D'EVREUX, 27200 VERNON;27200;49,0920943;1,4822047;Société Générale;1
SG GRAND OUEST;13 PL DU MARCHE, 28700 AUNEAU BLEURY SAINT SYMPHORIEN;28700;48,4620033;1,7735985;Société Générale;1
SG GRAND OUEST;38 RUE DES CHANGES, 28160 BROU;28160;48,2101142;1,1663058;Société Générale;1
SG GRAND OUEST;15 RUE SAINTE-MEME, 28000 CHARTRES;28000;48,4463419;1,4858431;Société Générale;1
SG GRAND OUEST;21 AV DES SABLONS, 28000 CHARTRES;28000;48,4465565;1,5154247;Société Générale;1
SG GRAND OUEST;10 PL DU 18 OCTOBRE, 28200 CHATEAUDUN;28200;48,0697449;1,3282074;Société Générale;1
SG GRAND OUEST;12 RUE M.VIOLLETTE, 28100 DREUX;28100;48,7479742;1,3597333;Société Générale;1
SG SOCIETE GENERALE;18 RUE DU GRAND PONT, 28230 EPERNON;28230;48,6079148;1,6805329;Société Générale;1
SG GRAND OUEST;61 BIS RUE DE LA REPUBLIQUE, 28110 LUCE;28110;48,4381896;1,4536183;Société Générale;1
SG GRAND OUEST;7 RUE DU GAL DE GAULLE, 28210 NOGENT LE ROI;28210;48,6468409;1,5332874;Société Générale;1
SG GRAND OUEST;44 PL DU GAL DE ST-POL, 28400 NOGENT LE ROTROU;28400;48,3177475;0,8679516;Société Générale;1
SG GRAND OUEST;72 RUE DE SIAM, 29200 BREST;29200;48,3887556;-4,4884669;Société Générale;1
SG GRAND OUEST;11 PL DES F.F.I, 29200 BREST;29200;48,4163411;-4,4922676;Société Générale;1
SG GRAND OUEST;146 R JEAN JAURES, 29200 BREST;29200;48,3966384;-4,4763208;Société Générale;1
SG GRAND OUEST;30 QU CARNOT, 29150 CHATEAULIN;29150;48,1960957;-4,094829;Société Générale;1
SG GRAND OUEST;10 RUE GENERAL MORVAN, 29900 CONCARNEAU;29900;47,8733655;-3,9191487;Société Générale;1
SG GRAND OUEST;2 RUE JEAN BART, 29100 DOUARNENEZ;29100;48,0932515;-4,3290527;Société Générale;1
SG GRAND OUEST;19 RUE DE CORNOUAILLE, 29170 FOUESNANT;29170;47,8936013;-4,0114905;Société Générale;1
SG GRAND OUEST;9 RUE DE PARIS, 29490 GUIPAVAS;29490;48,4347386;-4,4011159;Société Générale;1
SG GRAND OUEST;20 RUE DE BREST, 29800 LANDERNEAU;29800;48,4504825;-4,253282;Société Générale;1
SG GRAND OUEST;14 PL DES OTAGES, 29600 MORLAIX;29600;48,578639;-3,828779;Société Générale;1
SG GRAND OUEST;15 PL GAMBETTA, 29120 PONT L ABBE;29120;47,8643144;-4,2219054;Société Générale;1
SG GRAND OUEST;2 RUE DU PARC, 29000 QUIMPER;29000;47,994989;-4,1028284;Société Générale;1
SG GRAND OUEST;97 RTE DE BENODET, 29000 QUIMPER;29000;47,981823;-4,1026512;Société Générale;1
SG GRAND OUEST;2 PL CARNOT, 29300 QUIMPERLE;29300;47,8723726;-3,5466336;Société Générale;1
SG GRAND OUEST;31 RUE GENERAL LECLERC, 29250 ST POL DE LEON;29250;48,6832036;-3,9867404;Société Générale;1
SG COURTOIS;7 B BD GAMBETTA, 30220 AIGUES MORTES;30220;43,5656346;4,1922923;Société Générale;1
SG COURTOIS;24 RUE D'AVEJAN, 30100 ALES;30100;44,1229375;4,0795385;Société Générale;1
SG COURTOIS;CHE DES DUPINES BASSES PRAIRIES, 30100 ALES;30100;44,1249969;4,0879192;Société Générale;1
SG SMC;17 BD LACOMBE, 30200 BAGNOLS SUR CEZE;30200;44,1626977;4,6223593;Société Générale;1
SG SMC;ZAC DES MILLIAIRES, 30300 BEAUCAIRE;30300;43,7882494;4,5901712;Société Générale;1
SG COURTOIS;7 PL DE LA REPUBLIQUE, 30240 LE GRAU DU ROI;30240;43,5360049;4,1372113;Société Générale;1
SG COURTOIS;5 PL D'ASSAS, 30120 LE VIGAN;30120;43,9920935;3,6068425;Société Générale;1
SG SMC;49 BD DIDEROT, 30133 LES ANGLES;30133;43,958052;4,75892;Société Générale;1
SG COURTOIS;7 BD AMIRAL COURBET, 30000 NIMES;30000;43,8368645;4,3624952;Société Générale;1
SG COURTOIS;442 AV JEAN PROUVE, 30900 NIMES;30900;43,8140402;4,3523546;Société Générale;1
SG COURTOIS;21 BD VICTOR HUGO, 30000 NIMES;30000;43,8375716;4,3555016;Société Générale;1
SG COURTOIS;1590 BD DU PDT SALVADOR ALLENDE, 30000 NIMES;30000;43,8368142;4,361358;Société Générale;1
SG COURTOIS;16 RUE REGALE, 30000 NIMES;30000;43,8357065;4,3611949;Société Générale;1
SG SMC;AV GASTON DOUMERGUE, 30130 PONT ST ESPRIT;30130;44,2546778;4,6475225;Société Générale;1
SG COURTOIS;13 RUE GAMBETTA, 30800 ST GILLES;30800;43,6752955;4,4312686;Société Générale;1
SG COURTOIS;3 BD DES ALLIES, 30700 UZES;30700;44,0114115;4,417887;Société Générale;1
SG COURTOIS;2 ALL JEANNE DAGUZAN, 32000 AUCH;32000;43,6613937;0,5985054;Société Générale;1
SG SUD OUEST;1 RUE GAICHIES, 32100 CONDOM;32100;43,9578909;0,3715629;Société Générale;1
SG SUD OUEST;BD CHARLES DE GAULLE, 32800 EAUZE;32800;43,8594335;0,0997755;Société Générale;1
SG COURTOIS;52 BD CARNOT, 32600 L ISLE JOURDAIN;32600;43,6115094;1,081528;Société Générale;1
SG SUD OUEST;10 AV DE BORDEAUX, 33510 ANDERNOS LES BAINS;33510;44,7429398;-1,0969705;Société Générale;1
