Etablissement;Code_Guichet;Nom_Guichet;Rue;Complement_adresse;Ville;Code_Postal;Libellé_Marque;Horaires;Infos_Complementaires;Raison_Sociale;Url_site;Code_URA;ouverture_lundi;ouverture_mardi;ouverture_mercredi;ouverture_jeudi;ouverture_vendredi;ouverture_samedi;ouverture_dimanche;ouverture_lundi_matin;fermeture_lundi_matin;ouverture_lundi_apresmidi;fermeture_lundi_apresmidi;ouverture_mardi_matin;fermeture_mardi_matin;ouverture_mardi_apresmidi;fermeture_mardi_apresmidi;ouverture_mercredi_matin;fermeture_mercredi_matin;ouverture_mercredi_apresmidi;fermeture_mercredi_apresmidi;ouverture_jeudi_matin;fermeture_jeudi_matin;ouverture_jeudi_apresmidi;fermeture_jeudi_apresmidi;ouverture_vendredi_matin;fermeture_vendredi_matin;ouverture_vendredi_apresmidi;fermeture_vendredi_apresmidi;ouverture_samedi_matin;fermeture_samedi_matin;ouverture_samedi_apresmidi;fermeture_samedi_apresmidi;ouverture_dimanche_matin;fermeture_dimanche_matin;ouverture_dimanche_apresmidi;fermeture_dimanche_apresmidi;coordonnees_gps
17807;00201;TOULOUSE LASCROSSES;7, bd Lascrosses;;TOULOUSE;31000;;Lu0830121513301735Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830123000000000Sa0000000000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00301;Lu0830121513301735;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830123000000000;Sa0000000000000000;Di0000000000000000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;43.60995, 1.43378
17807;00202;L'ISLE JOURDAIN;10, Place du Foirail;;L'ISLE JOURDAIN;32600;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Sur rdv les après midi :  mardi - mercredi - vendredi de 13h30 à 17h35  jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00218;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.61238, 1.0823
17807;00205;TARBES MARCADIEU;34, pl Marcadieu;;TARBES;65000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Sur rendez-vous :  Mardi de 13:30 à 17:35  Mercredi et vendredi de 08h30 à 12h15 et de 13:30 à 17:35   Jeudi de 14:30 à 17:35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00355;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.23148, 0.08395
17807;00234;VALENCE D'AGEN;17, boulevard Victor Guilhem;;VALENCE D'AGEN;82400;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi, Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00334;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.10747, 0.89037
17807;00237;RABASTENS DE BIGORRE;24, pl Centrale;;RABASTENS DE BIGORRE;65140;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Horaires d'ouverture sur RDV:  Le Mardi et jeudi de 08h30 à 12h15  Le Mercredi et Vendredi de 8h30 à 12h15 et de 13h30 à 17h35  Le Samedi 08h30 à 12h30;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00237;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.38802, 0.14973
17807;00304;MONTAUBAN RIVE GAUCHE;99, Avenue Aristide Briand;;MONTAUBAN;82000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00251;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.0167, 1.34726
17807;00315;SAINT LARY;35, rue Vincent MIR;;SAINT LARY;65170;;Lu0000000000000000Ma0830121514001730Me0830121513301730Je0830121514301730Ve0830121513301730Sa0830121500000000Di0000000000000000;Horaires d'ouverture sur RDV :  Le Mardi de 8h30 à 12h15  Le Mercredi et Vendredi de 8h30 à 12h15 et de 13h30 à 17h35  Le Jeudi de 8h30 à 12h15 et de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00215;Lu0000000000000000;Ma0830121514001730;Me0830121513301730;Je0830121514301730;Ve0830121513301730;Sa0830121500000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1400;1730;0830;1215;1330;1730;0830;1215;1430;1730;0830;1215;1330;1730;0830;1215;0000;0000;0000;0000;0000;0000;42.81705, 0.32264
17807;00379;TOULOUSE PAUL SABATIER;120, route de Narbonne;;TOULOUSE;31062;;Lu0830121513301735Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830123000000000Sa0000000000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00379;Lu0830121513301735;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830123000000000;Sa0000000000000000;Di0000000000000000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;43.56151, 1.46291
17807;00381;RISCLE;1, pl de la Libération;;RISCLE;32400;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830121500000000Di0000000000000000;Ouverture sur RDV :  Mardi de 8h30 à 12h15 et de 13h30 à 17h35  Mercredi 13h30 à 17h35  Jeudi de 8h30 à 12h15 et de 14h30 à 17h35  Vendredi de 8h30 à 12h15;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00381;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830121500000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1215;0000;0000;0000;0000;0000;0000;43.65721, -0.08648
17807;00392;TOURNEFEUILLE ARC EN CIEL;22, bd Vincent Auriol;;TOURNEFEUILLE;31170;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00392;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.58664, 1.34824
17807;00410;MONTECH;7, boulevard de la République;;MONTECH;82700;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;horaires d'ouverture sur rendez-vous  le mardi de 8h30 à 12h15 et de 13h30 à 17h35  le mercredi après-midi de 13h30 à 17h35  le jeudi de 8h30 à 12h15 et de 14h30 à 17h35  le vendredi après-midi de 13h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00256;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.95639, 1.23012
17807;00415;TRIE SUR BAISE;39, Place de la Mairie;;TRIE SUR BAISE;65220;;Lu0000000000000000Ma0900121513301735Me0830121513301735Je0900120014301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture au public :  Mardi : 9h00 - 12h15  Jeudi : 9h00 - 12h00    Ouverture sur RDV :  Mardi : 13h30 - 17h35  Mercredi : 8h30 - 12h15 et 13h30 - 17h35  Jeudi : 14h30 - 17h35  Vendredi :  8h30 - 12h15 et 13h30 - 17h35  Samedi : 8h30 - 12h30;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00315;Lu0000000000000000;Ma0900121513301735;Me0830121513301735;Je0900120014301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1215;1330;1735;0830;1215;1330;1735;0900;1200;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.31977, 0.36978
17807;00462;RIGNAC;44, Avenue de la Promenade;;RIGNAC;12390;;Lu0000000000000000Ma0900121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Horaires d'ouverture sur RDV:  Le Mardi de 13:30 à 17:35  Le Mercredi et Vendredi de 8:30 à 12:15 et de 13:30 à 17:35  Le Jeudi de 8:30 à 12:15 et de 14:30 à 17:35   Le Samedi de 8:30 à 12:30;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00462;Lu0000000000000000;Ma0900121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.41027, 2.28967
17807;00464;VILLEFRANCHE DE ROUERGUE LES IMBERTS;Rte de Montauban;;VILLEFRANCHE DE ROUERGUE;12200;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00512;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.36074, 2.00342
17807;00502;MIRANDE;9, pl d'Astarac;;MIRANDE;32300;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Les Mardi Mercredi et Vendredi de 13:30 à 17:35  Le Jeudi de 8:30 à 12:15 et de 14:30 à 17:35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00302;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.51408, 0.40426
17807;00603;GRAULHET;10, pl de la République;;GRAULHET;81300;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00503;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.76081, 1.98794
17807;00604;RODEZ CITE;2, pl de la Cité;;RODEZ;12000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00558;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.35075, 2.57588
17807;00605;RABASTENS;36, promenade des Lices;;RABASTENS;81800;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Sur rendez-vous les après-midi :  mardi-mercredi-vendredi de 13h30 à 17h35 et le jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00505;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.82242, 1.72514
17807;00608;CASTRES SOULT;13, pl Soult;;CASTRES;81100;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00508;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.60426, 2.24596
17807;00610;ST AFFRIQUE;2, rue Gaston Delure;;ST AFFRIQUE;12400;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00510;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.95821, 2.88551
17807;00611;ALBI JEAN JAURES;52-54, pl Jean Jaurès;;ALBI;81012;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00511;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.92516, 2.14947
17807;00615;ESPALION;13, bd de Guizard;;ESPALION;12500;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00515;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.52396, 2.76425
17807;00617;LAVAUR;27, allée Jean Jaurès;;LAVAUR;81500;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00517;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.69998, 1.81783
17807;00633;BARAQUEVILLE;264, Avenue du Centre;;BARAQUEVILLE;12160;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Les Mardi Mercredi et Vendredi de 13:30 à 17:35  Le Jeudi de 14:30 à 17:35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00533;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.27704, 2.43396
17807;00652;CASTRES MELOU;50, rte de Toulouse;;CASTRES;81100;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00552;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.59327, 2.21799
17807;00653;ALBI STRASBOURG;2, bd Alsace Lorraine;;ALBI;81000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Les Mardi Mercredi et Vendredi de 13:30 à 17:35  Le Jeudi de 14:30 à 17:35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00553;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.93537, 2.14618
17807;00658;RODEZ BOURRAN;210, Avenue de Bourran;;RODEZ;12000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi, Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00504;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.3612, 2.55616
17807;00660;CASTRES JEAN JAURES;7, pl Jean Jaurès;;CASTRES;81100;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00560;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.60522, 2.24205
17807;00664;ALBI MALADRERIE;1, rue de Rudel;;ALBI;81000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi, Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00564;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.92611, 2.13046
17807;00666;ONET LE CHATEAU;Rte d'Espalion;;ONET LE CHATEAU;12850;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00566;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.36656, 2.58684
17807;00668;ALBI VAL DE CAUSSELS;2, rte de Millau;;ALBI;81000;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Les Mardi Mercredi et Vendredi de 13:30 à 17:35  Le Jeudi de 14:30 à 17:35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00568;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.93188, 2.16884
17807;00672;MAZAMET LA RICHARDE;RN 112 La Richarde;;MAZAMET;81200;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;Ouverture sur RDV :  Mardi, Mercredi et Vendredi de 13h30 à 17h35  le Jeudi de 14h30 à 17h35;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00461;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;43.49763, 2.39598
17807;00801;AGEN REPUBLIQUE;64, bd de la République;;AGEN;47004;;Lu0000000000000000Ma0830121513301735Me0830121513301735Je0830121514301735Ve0830121513301735Sa0830123000000000Di0000000000000000;;Banque Populaire Occitane;https://www.banquepopulaire.fr/occitane/;00451;Lu0000000000000000;Ma0830121513301735;Me0830121513301735;Je0830121514301735;Ve0830121513301735;Sa0830123000000000;Di0000000000000000;0000;0000;0000;0000;0830;1215;1330;1735;0830;1215;1330;1735;0830;1215;1430;1735;0830;1215;1330;1735;0830;1230;0000;0000;0000;0000;0000;0000;44.20508, 0.61877
